
12:16:18.501 INFO ParseArchs(): Active architecture: i386

12:16:18.501 WARNING ExecuteTask(): org.intel.xrt_builder.Algorithms.BuildAppAlgorithm

12:16:18.501 INFO start(): Running command line: "[xcodebuild ARCHS=i386  -configuration Debug -sdk iphonesimulator9.1 -target sample -project /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode/sample.xcodeproj]"

12:16:19.417 INFO run(): module "runXCodeBuild": out_stream: "Build settings from command line:"

12:16:19.417 INFO run(): module "runXCodeBuild": out_stream: "    ARCHS = i386 "

12:16:19.417 INFO run(): module "runXCodeBuild": out_stream: "    SDKROOT = iphonesimulator9.1"

12:16:19.417 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:19.661 INFO run(): module "runXCodeBuild": out_stream: "=== BUILD TARGET sample OF PROJECT sample WITH CONFIGURATION Debug ==="

12:16:19.661 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:19.661 INFO run(): module "runXCodeBuild": out_stream: "Check dependencies"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "Write auxiliary files"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample-all-target-headers.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-05B97ABD1BC4F68D00F7713D.sh"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "chmod 0755 /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-05B97ABD1BC4F68D00F7713D.sh"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample-own-target-headers.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample-all-non-framework-target-headers.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-49AA605530A7D95E17B0A3EB.sh"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "chmod 0755 /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-49AA605530A7D95E17B0A3EB.sh"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample-project-headers.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/sample-generated-files.hmap"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "/bin/mkdir -p /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Objects-normal/i386"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "write-file /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Objects-normal/i386/sample.LinkFileList"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "Create product structure"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: "/bin/mkdir -p /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app"

12:16:20.019 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:20.029 INFO run(): module "runXCodeBuild": out_stream: "PhaseScriptExecution Compile\ Java\ Sources /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-49AA605530A7D95E17B0A3EB.sh"

12:16:20.029 INFO run(): module "runXCodeBuild": out_stream: "    cd /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode"

12:16:20.029 INFO run(): module "runXCodeBuild": out_stream: "    /bin/sh -c /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/sample.build/Debug-iphonesimulator/sample.build/Script-49AA605530A7D95E17B0A3EB.sh"

12:16:20.136 INFO run(): module "runXCodeBuild": out_stream: "java version "1.8.0_40""

12:16:20.137 INFO run(): module "runXCodeBuild": out_stream: "Java(TM) SE Runtime Environment (build 1.8.0_40-b27)"

12:16:20.137 INFO run(): module "runXCodeBuild": out_stream: "Java HotSpot(TM) 64-Bit Server VM (build 25.40-b25, mixed mode)"

12:16:21.248 INFO run(): module "runXCodeBuild": out_stream: ":rx:compileJava UP-TO-DATE"

12:16:21.251 INFO run(): module "runXCodeBuild": out_stream: ":rx:processResources UP-TO-DATE"

12:16:21.254 INFO run(): module "runXCodeBuild": out_stream: ":rx:classes UP-TO-DATE"

12:16:21.258 INFO run(): module "runXCodeBuild": out_stream: ":rx:jar UP-TO-DATE"

12:16:21.263 INFO run(): module "runXCodeBuild": out_stream: ":sample:compileJava UP-TO-DATE"

12:16:21.274 INFO run(): module "runXCodeBuild": out_stream: ":sample:proguard"

12:16:21.274 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:21.274 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.21+0200_BUILD_PROGUARD_LOG.txt"."

12:16:23.126 INFO run(): module "runXCodeBuild": out_stream: ":sample:buildRetro"

12:16:23.126 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:23.126 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.23+0200_BUILD_RETRO_LOG.txt"."

12:16:23.630 INFO run(): module "runXCodeBuild": out_stream: ":sample:buildDex"

12:16:23.630 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:23.630 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.23+0200_BUILD_DEX_LOG.txt"."

12:16:24.595 INFO run(): module "runXCodeBuild": out_stream: ":sample:buildArtOat"

12:16:24.595 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:24.595 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.24+0200_BUILD_ART_OAT_LOG.txt"."

12:16:34.586 INFO run(): module "runXCodeBuild": out_stream: ":sample:buildPreregister"

12:16:34.586 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:34.586 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.34+0200_BUILD_PREREGISTER_LOG.txt"."

12:16:34.608 INFO run(): module "runXCodeBuild": out_stream: ":sample:buildPrecopy"

12:16:34.609 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:34.609 INFO run(): module "runXCodeBuild": out_stream: "Log file: "/Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/logs/2015.11.13_12.16.34+0200_BUILD_PRECOPY_LOG.txt"."

12:16:34.625 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:34.625 INFO run(): module "runXCodeBuild": out_stream: "BUILD SUCCESSFUL"

12:16:34.625 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:34.626 INFO run(): module "runXCodeBuild": out_stream: "Total time: 14.416 secs"

12:16:36.297 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:36.304 INFO run(): module "runXCodeBuild": out_stream: "CpResource sample/preregister.txt /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app/preregister.txt"

12:16:36.304 INFO run(): module "runXCodeBuild": out_stream: "    cd /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode"

12:16:36.304 INFO run(): module "runXCodeBuild": out_stream: "    export PATH="/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin:/Applications/Xcode.app/Contents/Developer/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin""

12:16:36.304 INFO run(): module "runXCodeBuild": out_stream: "    builtin-copy -exclude .DS_Store -exclude CVS -exclude .svn -exclude .git -exclude .hg -resolve-src-symlinks /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode/sample/preregister.txt /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app"

12:16:36.307 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:36.307 INFO run(): module "runXCodeBuild": out_stream: "CpResource /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/src/main/resources/intel_logo.png /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app/intel_logo.png"

12:16:36.307 INFO run(): module "runXCodeBuild": out_stream: "    cd /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode"

12:16:36.307 INFO run(): module "runXCodeBuild": out_stream: "    export PATH="/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin:/Applications/Xcode.app/Contents/Developer/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin""

12:16:36.307 INFO run(): module "runXCodeBuild": out_stream: "    builtin-copy -exclude .DS_Store -exclude CVS -exclude .svn -exclude .git -exclude .hg -resolve-src-symlinks /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/src/main/resources/intel_logo.png /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app"

12:16:36.308 INFO run(): module "runXCodeBuild": out_stream: ""

12:16:36.308 INFO run(): module "runXCodeBuild": out_stream: "CpResource sample/precopy.txt /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app/precopy.txt"

12:16:36.308 INFO run(): module "runXCodeBuild": out_stream: "    cd /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode"

12:16:36.308 INFO run(): module "runXCodeBuild": out_stream: "    export PATH="/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/usr/bin:/Applications/Xcode.app/Contents/Developer/usr/bin:/usr/bin:/bin:/usr/sbin:/sbin""

12:16:36.308 INFO run(): module "runXCodeBuild": out_stream: "    builtin-copy -exclude .DS_Store -exclude CVS -exclude .svn -exclude .git -exclude .hg -resolve-src-symlinks /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/xcode/sample/precopy.txt /Users/tudor/0.DevCenter/Android/Projects/sandbox/RxiOSMOE/sample/build/xcode/Debug-iphonesimulator/sample.app"

